,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6
2021-01-01 00:00:00,0.9493028104289588,0.8307319131607978,1.0751188351638667,0.860966332343403,0.842042894437035,1.0269546748558076
2021-01-01 01:00:00,0.8307319131607978,1.0751188351638667,0.860966332343403,0.842042894437035,1.0269546748558076,1.330131075634178
2021-01-01 02:00:00,1.0751188351638667,0.860966332343403,0.842042894437035,1.0269546748558076,1.330131075634178,1.3311286588204825
2021-01-01 03:00:00,0.860966332343403,0.842042894437035,1.0269546748558076,1.330131075634178,1.3311286588204825,1.1156787998393454
2021-01-01 04:00:00,0.842042894437035,1.0269546748558076,1.330131075634178,1.3311286588204825,1.1156787998393454,0.8750192761118706
2021-01-01 05:00:00,1.0269546748558076,1.330131075634178,1.3311286588204825,1.1156787998393454,0.8750192761118706,1.0502424155075918
2021-01-01 06:00:00,1.330131075634178,1.3311286588204825,1.1156787998393454,0.8750192761118706,1.0502424155075918,0.7762444688182917
2021-01-01 07:00:00,1.3311286588204825,1.1156787998393454,0.8750192761118706,1.0502424155075918,0.7762444688182917,0.9554584509836902
2021-01-01 08:00:00,1.1156787998393454,0.8750192761118706,1.0502424155075918,0.7762444688182917,0.9554584509836902,1.0311097202131607
2021-01-01 09:00:00,0.8750192761118706,1.0502424155075918,0.7762444688182917,0.9554584509836902,1.0311097202131607,0.8023861072515278
2021-01-01 10:00:00,1.0502424155075918,0.7762444688182917,0.9554584509836902,1.0311097202131607,0.8023861072515278,0.8127550355968912
2021-01-01 11:00:00,0.7762444688182917,0.9554584509836902,1.0311097202131607,0.8023861072515278,0.8127550355968912,0.9053814310348058
2021-01-01 12:00:00,0.9554584509836902,1.0311097202131607,0.8023861072515278,0.8127550355968912,0.9053814310348058,1.2000898325580616
2021-01-01 13:00:00,1.0311097202131607,0.8023861072515278,0.8127550355968912,0.9053814310348058,1.2000898325580616,1.2115950602996324
2021-01-01 14:00:00,0.8023861072515278,0.8127550355968912,0.9053814310348058,1.2000898325580616,1.2115950602996324,1.3491333531267915
2021-01-01 15:00:00,0.8127550355968912,0.9053814310348058,1.2000898325580616,1.2115950602996324,1.3491333531267915,1.2763095830490576
2021-01-01 16:00:00,0.9053814310348058,1.2000898325580616,1.2115950602996324,1.3491333531267915,1.2763095830490576,1.018243221589718
2021-01-01 17:00:00,1.2000898325580616,1.2115950602996324,1.3491333531267915,1.2763095830490576,1.018243221589718,1.303945338533018
2021-01-01 18:00:00,1.2115950602996324,1.3491333531267915,1.2763095830490576,1.018243221589718,1.303945338533018,1.1210812782886432
2021-01-01 19:00:00,1.3491333531267915,1.2763095830490576,1.018243221589718,1.303945338533018,1.1210812782886432,1.3493523145725488
